crop,prev_crop,area,green_index,revenue,expense,price_per_kg,estimated_yield
Eliachi,Cotton,18.506275177806213,1.9649420821166643,54444.25365883644,71967.8483091649,41.10585466489921,4607.467082911988
Gawar,None,44.6614802295962,0.8635208792304058,42744.62580821483,50211.18665038473,81.21781108563101,3509.673685922751
Tomato,Tomato,30.090078645497186,0.7223979298144154,93089.42968547056,18824.988404126332,29.61145710003924,1243.444327978835
Rice,Cotton,40.48937670392619,0.3847446169351947,39923.42836833467,57782.36864006008,70.30232482990135,3281.675553252893
Cotton,Potato,21.9441224868505,2.2695441721471785,58343.56807996959,66744.63083213675,15.209291762625192,3096.8578322864955
Eliachi,Eliachi,6.556518039900528,2.072269968547016,61184.20685717171,29798.986066885613,69.24168336733666,2808.0929900627198
Gawar,Rice,22.252626069654795,1.829631381924318,57472.15510575304,46744.640960803445,81.52472850896869,3275.1812400126164
Potato,Tomato,23.407690101847997,0.12252132884996503,52982.68523860894,27008.747771235277,64.4327153960167,3690.470651221736
Potato,Tomato,27.996265498189548,2.2884865991828836,40335.73624107173,11004.628829043968,28.125306133739514,1149.04037239114
Rice,Rice,6.173552932316972,1.9256627314454375,91788.72697356576,34963.18083027019,39.73672124761654,2920.803575970005
Tomato,Rice,49.57869128943096,2.891666604331465,50572.29355832303,61357.40143361647,82.46632139751358,4268.91213241275
Wheat,Rice,12.962704219538411,1.7616063896304364,57560.39806114681,39401.020916620764,48.87747032421305,3123.108812331001
Tomato,Rice,10.729067773317553,0.9118557199851244,69083.0185447218,35395.1756015118,32.97111831355353,1271.4311580708672
Rice,Rice,26.81334302394089,1.1445616565679608,16089.04381883812,32450.53916295659,93.94223829179852,4100.279964384383
Potato,Tomato,27.323200790349542,0.5275221161346975,80315.93273169207,39418.76170021623,67.36193709495315,4765.326229584189
Tomato,Wheat,22.551216153828967,2.1687425466041557,56125.6579077432,28867.171409949908,82.51432394933978,4407.37583199731
Potato,Wheat,38.82271516993747,2.1231649800651757,69145.924226047,50913.8146183906,12.205169641567402,2450.2751982563377
Eliachi,Gawar,26.31606563570153,0.6019500464330287,79481.08588723223,9767.448464352125,40.54029248467898,3139.2953547418
Gawar,Wheat,30.875077302104224,0.4754679695468358,88668.94516877932,65554.11300854856,51.300721214469725,3365.2486254549212
Wheat,Potato,36.463572884981495,0.23101479960658378,45299.83752576379,17987.52103650032,62.86793987221866,3863.1943453146955
Eliachi,Wheat,2.226229976629464,2.7359272310452756,83028.69034140295,52508.35462165584,27.097469782311798,3664.275166827364
Potato,Tomato,28.961564944707195,0.6992095010845534,33295.320600931154,38741.189228918054,54.81581974472654,1796.2858662730764
Potato,Rice,44.325529090190095,1.0324905802554118,69430.20858616297,63012.016015910514,71.70628309207189,4372.153559056884
Cotton,Sugarcane,1.8520484033462616,0.8415135251324719,19243.65706116755,66960.49901157925,41.12884510228217,4396.729572911517
Cotton,Sugarcane,20.853923086247093,1.240873807832373,11802.74206816677,20315.027913925034,72.2297982734253,2617.4062943138524
Eliachi,Potato,46.38514506008567,2.14214639814745,18618.681350137573,55788.43605783167,45.068863633465654,1523.658796837171
Sugarcane,Tomato,18.30456571184435,2.6117869011788533,38744.42379062282,19243.063007562967,52.251706213459705,3434.2669850346297
Eliachi,None,23.477712385811802,0.5477962485856205,12798.515244219785,14299.869562616348,22.086361051503996,2429.0397117480425
Cotton,Cotton,49.095528259171324,2.0592370312234953,66744.21449685363,74772.20761034383,68.6147109455624,3965.5625148578138
Potato,Gawar,10.766869088578117,1.0576864267274555,38489.00845440383,17329.180283100715,30.184811922103485,2262.6284204363287
Rice,None,4.197504267125291,2.9415815048918783,76273.84609428681,22109.894943705,84.59651161423832,2051.997103315649
Eliachi,Tomato,43.11170695220391,0.8967574778522306,14132.362264264508,14774.30058409767,59.809903394226126,4470.841486304311
Potato,Wheat,43.55480171940606,0.02157886802357989,29503.140989274834,40271.89170285919,60.42310746536842,3463.2821422306324
Rice,Rice,24.131813899320647,1.5469199220595355,46720.30827967287,73970.54918932928,92.12288701723378,1343.9665733956608
Rice,None,26.196151549387025,0.4521932528278132,44438.64060646416,24804.18040341833,25.066244017853762,3757.451388995052
Cotton,Cotton,41.954512111273964,0.1334832804551973,21789.880555270644,45638.90980619673,57.72112100898996,4010.934205605221
Eliachi,Sugarcane,37.18941540767396,2.0948076958431257,99472.31322234914,35859.40528195737,44.398450940129884,1940.8144537332273
Tomato,Cotton,13.992301108633523,2.1967778475253694,35599.56227504523,30200.705813035773,96.96916675897094,4870.625390512096
Wheat,Rice,1.8277743985044044,1.3820970393495076,74892.88761863168,47911.451844768104,81.34426421632453,2491.4329862296727
Cotton,Wheat,24.505307964143743,2.0306565502697316,29802.402749054636,46916.967587660816,78.17507781661486,4762.2953989496
Cotton,Cotton,43.08670397868643,1.6147183447414015,89006.60896534755,31952.49506630005,28.370922052122065,2174.4676936789065
Tomato,Gawar,44.895899157817944,1.889403323165795,44898.24791347232,68792.24724245313,31.359092126352056,3436.783924729626
Wheat,Cotton,47.85508365673154,1.7901119195638837,91081.22400901941,8987.90808121439,12.626274465264594,3070.2794625458505
Potato,Tomato,44.09859864302628,1.997468292166777,40765.14276705739,11392.879637548092,67.46818257482103,4968.634175748633
Sugarcane,Wheat,29.42213420960682,0.5988919460195138,10777.94393472221,79308.59449750534,43.375184365436276,2633.422437362378
Eliachi,Rice,22.785674362568944,0.8061198601101006,56531.83879706153,61076.21840383843,38.08366249368996,1717.1626539148278
Sugarcane,Sugarcane,38.96764248017085,1.3198894485230759,57230.914253598676,65294.66775725739,67.33281029598146,4332.83545240065
Potato,Sugarcane,37.251260083914225,1.3383840282575592,20785.076450977198,50202.580635409795,84.58188537308907,1168.17664745516
Gawar,Cotton,27.369028073991263,2.3232351347607128,31146.72160773632,36489.531951984485,21.972659139387353,4539.824115368014
Cotton,Tomato,5.279041255364987,1.102180977688596,80514.60318832145,52192.015904923064,92.67953085153714,1442.3579736738059
Wheat,None,46.37798599255902,0.4875154681775471,13308.024216579332,11943.852920653477,13.084410618667988,3288.0497518801035
Cotton,None,23.324524337581444,0.7543979114732277,54057.40180180126,61832.68762266222,18.55957062116206,3853.661270886585
Rice,Tomato,18.80335531389695,0.6442005071526852,57736.73110722065,45555.72853578871,85.4315325209777,2345.2933623779463
Cotton,Gawar,31.84880236326981,2.194980057768066,71984.08546085116,76754.89179035692,54.34334441357987,4378.965759629144
Cotton,None,34.018060097181866,1.411018843877946,13371.064066012168,52810.64432807374,94.53293688437894,3374.8198775826604
Potato,None,11.32370793448477,2.12589209391295,62708.169438141755,16376.940288383832,51.548769693209856,2580.6235614887614
Potato,Rice,42.01000339568785,1.2486590422728807,10278.823292036488,40816.2586233535,93.35106873601976,2301.454120491622
Potato,Rice,15.206917589456515,2.6692068075117152,33866.05305602716,9336.668691449082,31.566666306762492,1448.0329454226232
Sugarcane,Wheat,10.147512369801518,2.9505609231682035,54971.582978483304,60907.21694689035,65.48046604917187,3561.454243843469
Rice,Gawar,20.913592789870375,2.009527526107835,92015.32036830555,42637.364117623816,99.50212026511792,2456.171785332507
Gawar,Gawar,36.797443963975795,2.5914376717086567,21393.083440498187,32724.002734427715,43.845652725188295,2282.242194155986
Gawar,Wheat,48.30745074355037,1.523799801516188,25236.02161029476,77641.20362540294,10.130921605799157,4799.791929543215
Potato,Gawar,40.654781954200224,2.8038625210617236,70232.50579454449,75544.8889225535,15.764698493383504,2091.190356096817
Wheat,Potato,47.077070505839394,2.494759457018484,43737.5524440159,76462.39976195898,87.31536431920405,4506.260442787498
Sugarcane,Eliachi,7.889684399749813,2.9753357152981175,66107.92617305845,21572.768166268266,54.26970716392188,4899.584088410396
Tomato,Rice,4.4876631443201624,1.8692812059833417,99770.87504208404,59642.71967892441,58.30463785489338,4290.959795307496
Wheat,Wheat,28.32753333342689,2.337620220804686,98818.44952139686,75903.66029018421,81.94834942081246,1078.0682530498673
Eliachi,Wheat,15.224576669157683,1.6286044199346406,41834.222154497926,47815.26925299753,83.04211078683075,4474.495960156549
Eliachi,Gawar,41.57469367549437,0.7773603128142685,55353.28184423494,21062.025794987836,52.96791771869109,1853.6613488724206
Wheat,None,33.927405698713976,1.064265513389273,91422.1142766454,66335.93479116967,87.22546990915436,2413.110503403279
Potato,Sugarcane,48.56568003530393,2.6820162441939486,18295.08961677018,70993.86854950339,52.15824625057092,4966.332771447277
Tomato,Cotton,13.484825430833906,0.1678438397958617,50707.35134531623,57742.65397898854,70.75192369366133,2619.9114377824376
Tomato,Cotton,24.803421603406388,1.7744396582232245,43981.96134848131,27016.46581516972,13.0025647955392,3619.33956269928
Sugarcane,Wheat,25.56078339384231,1.1174520975123259,36539.44953948975,19302.042399083955,22.41994481755322,2242.876748524858
Tomato,Potato,12.719662948011434,1.160077614016667,99478.37907301134,51820.23508975381,86.62780335282541,2477.7146746733215
Eliachi,Wheat,29.91457657491238,2.653713619241302,76019.436457514,41210.0393601836,38.18065800738382,3390.5013138250897
Rice,Rice,22.721013317882736,2.5614671236386797,44987.22931536298,55158.70433099541,40.126954653513735,4793.1429830063325
Potato,Gawar,22.88935624350381,1.796527126717406,84611.97024988773,13377.474909677449,69.66920774250534,2129.8222591910244
Tomato,Gawar,18.774095750651696,0.8187565422130018,54069.949064085115,15193.516328604785,63.32843356569506,1989.4640281725747
Sugarcane,Potato,1.829538268851218,1.426369038486072,88554.19711310728,32216.716698265365,17.39697765840898,1105.0982412551252
Eliachi,Rice,26.58266660882466,1.2248801813676482,33974.18610675205,24407.021572165628,78.9188530826344,1808.4352132479062
Rice,Sugarcane,17.427143949316225,1.060854087607486,30124.02046483589,51450.39733195031,65.55001865587467,2049.6502194784425
Cotton,None,1.064673580232154,0.30835673567188926,32255.80131227028,32565.539702164104,86.97986675710038,1251.5030279134116
Cotton,Rice,16.08924167543467,1.6293416601459612,58463.25185125472,56297.80896109129,58.19472190440648,3254.435114810284
Rice,Tomato,14.652788321398091,0.9054938936234508,36218.20520396212,62659.88015792673,47.289235238518565,1507.057442300273
Eliachi,Eliachi,20.278959507958156,1.9824238287825853,23240.77157317457,19037.56776643863,43.420641195094355,3044.305595967946
Sugarcane,Wheat,7.46074749252645,0.9576118074765922,99516.51266551588,73986.78765612957,10.397703362139893,1755.9252763114066
Rice,Tomato,25.87650740711914,1.2934904794044053,91038.99046972691,64036.98802149276,13.580580038022056,4742.902006453971
Potato,Potato,34.92957727338837,0.1570811225832226,67151.11937437717,52008.56016157065,21.8090282752594,2228.3902468051974
Potato,Tomato,31.87909288367405,2.977614209716433,90238.85865315514,73169.66410611031,93.65836480866194,1371.7138992649818
Cotton,Gawar,40.38399243089034,1.5228311498255276,94191.6463757037,24940.15622143997,89.2585479108012,4344.617301565603
Tomato,None,23.148406111366977,0.07271278249251845,70849.74626792519,36628.49014790135,54.74767194954771,2608.1455087613313
Sugarcane,Cotton,26.435494786646682,1.6236919762834323,56681.18008221774,11434.02353004512,26.217675407426754,4280.483661955281
Cotton,Wheat,40.70969510209018,2.6110619979169494,89380.16129932096,39213.63658678308,23.15002245233182,2249.9583325472695
Tomato,Cotton,21.957357370142688,2.3176564027986077,61101.72972216186,42980.054719829066,33.051753424970556,3000.1511030951524
Tomato,Gawar,35.37836814508025,2.1027200523883622,21412.048856848658,51205.01927450462,91.78505460153023,2781.4292085604966
Gawar,Gawar,22.2955160671816,0.4183939637971047,43017.04004117552,9802.940981327549,56.93212531320264,3231.6254025238127
Potato,Wheat,21.46907353106657,1.973211236962417,50132.885656183935,7434.95144252768,82.36376604565031,2606.6047414056425
Eliachi,Cotton,38.250075601928856,2.2988951340367807,94183.2114522036,36491.76239608227,55.60789190300395,2987.208602504968
Wheat,Rice,9.567008857844346,1.7172571918964898,69326.69250752401,19184.998420694392,64.85025859942157,3717.3100703698697
Eliachi,Gawar,17.590712625137105,2.6782470135610548,88774.98065163016,61909.125661434715,64.90923535605116,2658.7311131787637
Wheat,Cotton,11.984441560598187,0.8309693453546563,78183.25307559426,55155.22131014227,12.820399876629368,3737.618985681892
Rice,Sugarcane,18.59638720541226,0.7264340992177517,37887.47978704146,29437.02307872889,50.07416662287194,3857.2076768730544
Potato,Cotton,12.288366295935177,2.608709234827938,74683.80937577649,8433.744887249957,87.76441333257755,3995.707062575838
Tomato,Sugarcane,29.390875923246078,1.8761947289743572,27576.976233148715,18683.271788263824,54.01887687067614,2883.7473441624024
Sugarcane,Sugarcane,40.110369328274416,0.004341661562997978,46733.12305457209,56875.95069598333,49.180187919469915,1015.1603217537839
Wheat,Gawar,39.54403999967719,1.0593942255331577,82548.26714403389,79262.36700027325,57.38910168177787,4014.044290657932
Eliachi,Wheat,18.86054726289083,2.5735679574440233,65073.62457237054,29484.53038246867,44.26903341431473,4636.340471693145
Tomato,Potato,49.44925988881882,0.08195853492522986,84287.12553573535,65149.721522404514,56.38599707943212,3610.4715018182387
Wheat,Gawar,30.09886387058424,0.009743784784526643,32923.32241150462,70032.23686990677,22.181033449356818,3098.188096450943
Wheat,Wheat,20.570614787136442,0.8437778715753893,77477.39491845654,8613.565411885782,97.11521068619574,3238.3653031103363
Gawar,Wheat,41.94142468282985,2.7420001110278336,28209.192529765285,73716.6198441661,13.07169459856434,3563.247034902605
Wheat,Tomato,36.7638266194894,2.704432744410049,59077.37551582065,39965.20282774659,53.48866878152664,4994.098579797486
Sugarcane,Eliachi,37.714491504381115,1.5562858374045239,49018.11350089882,77318.16549028757,28.899327915210996,1248.2237513684988
Potato,Gawar,10.610828136959707,1.6597106134188677,60082.82719937263,45391.68705898369,15.252022533781135,1084.7315890152856
Sugarcane,Wheat,23.947891061059202,0.9960240339515665,22198.008162544524,22635.76324239859,68.65348406745623,4856.671919419487
Cotton,Tomato,43.22957841040554,0.7312099860834296,42510.50879617105,78100.12305557208,98.66631325573368,2761.8985513562266
Tomato,Sugarcane,25.697862373809105,2.445665562636355,70021.34477795563,23247.868558697515,77.464445864614,3449.414773278139
Potato,Potato,34.489184427631464,0.3188845814989243,60267.77146729246,71185.86706981278,32.8618600645418,4013.763779277352
Gawar,Potato,29.808752918678962,1.4620631126359074,59407.278302063765,17984.637103891255,54.40501562420242,3968.3849206668647
Potato,Sugarcane,42.275482598200725,1.9031917784912533,55974.71009181289,55607.5679567471,14.480340038079476,3588.776772538888
Potato,Cotton,14.94348114831853,0.31104087111308765,94949.64190349905,35846.87066646454,57.8503232099982,2887.5661520555673
Eliachi,Cotton,29.198288616431878,1.5588212864170385,94111.27281457608,77901.36298635838,18.951687833886904,3304.313003644449
Potato,Gawar,7.038498732480395,1.7325638637373295,42413.04755184648,18857.947335444092,81.5146878598417,3918.584065263951
Gawar,Eliachi,34.82032805827392,2.2274881815220944,41670.55104257843,35659.60047560608,15.103575909791275,4403.258065742877
Sugarcane,Tomato,36.86642407928289,0.7045081474425986,59940.861091575505,52983.224303280585,10.84248693105227,1509.2161882006646
Potato,Potato,3.0990287382609223,0.8799825098722749,18604.5655725287,78321.53174565801,87.54013347233618,2111.834418481263
Rice,None,34.113757217771266,1.7085634398991003,37270.60306907643,27789.730747350535,94.82879899979596,2590.379036426658
Tomato,None,21.31981755412353,2.9493792299448423,30778.080922105546,34765.32882835831,17.78986226350228,3661.993050679672
Potato,Rice,7.080746929374435,0.6524795484603433,30105.070150278563,39634.39904917697,35.10249931671568,2582.6856587518596
Tomato,Wheat,21.57546983722491,2.957711481370392,67465.49733057412,23952.536847213207,76.75275504992625,1955.5401898019854
Rice,Sugarcane,10.517413555083504,2.1430275991634438,44591.53009097344,66301.60253027317,58.568811873859936,1132.5719191130909
Rice,Wheat,21.36241707404251,2.4782462088900696,25404.79372824756,11899.670431422703,95.43131316423215,4370.0317648935015
Tomato,Wheat,19.83261236996786,0.26892380470901767,89881.46604889836,57859.24487797269,45.02620099401534,2675.7350516844863
Wheat,Tomato,37.18119020986681,0.9012605622918968,88673.38191440149,45044.67274681516,10.299060035575492,2316.9159956625713
Cotton,Rice,38.93656235015158,0.17320883895294314,87621.66311790116,23144.521698928434,11.777107552259519,3123.304884507882
Eliachi,Eliachi,30.744404064842787,1.1146409850095256,45167.04480320135,41962.285515053656,60.836901043673635,1491.6791467716885
Wheat,Rice,2.1116552669399296,2.943868979760156,15128.420815940715,67246.18191456539,77.68948580901615,2589.433432388626
Wheat,Potato,46.62009167447871,0.3158191866190154,19606.781610499245,38408.12029415948,81.15553161726955,4007.1429519982803
Sugarcane,Tomato,34.62543072472594,1.6871183471135984,34844.32717941693,14142.332368623287,92.03653351782918,3944.469796596994
Eliachi,Wheat,2.675577046138253,0.018211868441436962,29797.300369778917,8060.147159863982,30.616708679496103,4087.5854531991604
Eliachi,Eliachi,41.12281206149177,2.138048448132188,88658.70581339518,63334.72205851677,76.4565314832126,2869.668368408916
Wheat,Wheat,10.81304158118181,0.5915780771161232,98772.23623503336,29782.485937553043,84.43882857221779,2475.65489695019
Potato,Gawar,29.381838288984234,0.38875361137428877,83500.62960986221,74843.35224306019,85.26478163030343,4325.761994222148
Sugarcane,Gawar,23.86508412755917,1.011053436482363,75686.40124742695,51286.03857503919,47.03892120061358,1693.1641515511453
Sugarcane,Cotton,21.572100335398755,2.3131328938169444,62976.17259345828,37721.29183761222,66.33847060817783,3900.551120581666
Rice,Rice,44.59597228609548,0.3198392589336324,79291.74692618856,47334.869011303446,59.64087730990182,4551.789173986114
Gawar,Eliachi,22.43070328656812,0.6895169873960861,95232.99809731517,39284.94836844745,63.77373412916296,2144.6091131764542
Eliachi,Gawar,4.691861761084386,0.02539326485192861,64121.020291637295,72935.83117874648,35.38281123343431,1791.181688867462
Wheat,Cotton,47.38529763353267,2.905244588086854,23915.19196178505,39351.64020254681,71.49110034758795,3050.0984188149846
Rice,Tomato,46.10622633074175,1.7764367999665915,24747.24855418477,12804.838144156054,73.90155792351217,1865.5627276615905
Tomato,Eliachi,34.53720178949834,2.1596989091540983,62547.65228157276,49781.602936884396,27.635354595452945,4483.074072811605
Cotton,Cotton,23.926733878469225,1.9541495134680436,40012.1685806327,51723.57846127393,49.92691947371466,1977.6676040300767
Gawar,Sugarcane,5.550114174232542,0.4330936766090231,91922.26377204724,62399.7554594776,47.98950186531424,2255.863685855069
Gawar,Eliachi,39.746657810296334,1.7848198169819822,65047.81004523751,74996.31061632566,77.40555835496043,4553.678166364856
Gawar,Cotton,4.698417806777419,0.39424678542378633,70884.33520810242,38231.12615925878,69.98527542244348,1822.4864798771655
Sugarcane,Wheat,4.361448259862137,1.2037093618893837,10523.863909081232,31405.745495547933,52.85762475078738,4539.136103466656
Tomato,Sugarcane,27.331808279529035,1.7068894077758792,54896.36968563607,41807.826181062446,68.72781787659963,1839.2118375873579
Gawar,Gawar,8.846283769047371,1.6766433423064677,48804.82492500205,72514.91764334729,33.657544469554,4647.222645776084
Tomato,None,1.3787830996771002,0.35722027794822286,73528.46710907796,78498.67863773901,30.9113094166787,2270.5676123845906
Potato,Cotton,21.732558118793527,0.10330790893956654,44437.47943000291,77842.62549603065,31.59276874785591,1984.9383658726624
Gawar,Tomato,7.723644348893231,2.3947029416214414,97891.75286984461,22227.163460392105,12.654790780583177,2908.759084055932
Cotton,Cotton,8.86525534875387,2.177767310988016,70318.28634007616,42267.15211714072,72.19686352245832,2476.894013291935
Tomato,None,4.768621298031398,0.24545671369421418,69392.64998283304,24460.55193912586,98.72632784467841,1806.9987481529752
Tomato,Sugarcane,11.049593932456887,0.3822465564046603,92740.70302821844,32598.70867752853,37.81289273961005,2353.4151923573886
Cotton,Sugarcane,36.05872480894508,2.677751329168861,99568.43505085111,7376.307915616033,93.6850025555603,3852.9173728874207
Gawar,Eliachi,40.63743805367178,2.3073867048653396,27803.862033590194,17045.08844536876,64.58883484338222,4327.602552362424
Cotton,Tomato,23.174148557435732,2.9884808886500225,82947.98288932552,34780.69660152704,30.244083880697257,4283.047326176691
Tomato,Tomato,25.821136978189465,0.7619623476150651,24608.754578982473,32352.847416729826,11.067817342912058,4027.268993601968
Cotton,Tomato,2.6000966951159277,1.4634089666064447,51133.91077487889,25912.44133485036,75.13582856686762,1021.7406099407658
Tomato,None,4.396496807194525,0.709378728187067,19016.686389922314,22273.218281472753,72.69168114928632,2706.415788488299
Tomato,Tomato,13.620818556826329,1.8684004154319291,66103.38806204483,61171.67858355426,30.63279995141754,1675.8887105253018
Potato,Potato,27.651022614944228,0.34624271727395395,52166.63470645675,27091.227485854335,39.943458022509304,1293.903303534917
Wheat,None,37.23800628801465,0.3817295182290993,66582.90534931436,57990.77235970575,90.82420653845477,3943.528192936265
Tomato,Sugarcane,30.645150005563618,0.21566367421536792,71016.46773538717,32646.883181124784,24.150997993134887,4173.919481702156
Gawar,None,20.214264894352624,2.080758246792501,65748.90250281143,65148.442930666824,85.18994813097201,4258.466587299001
Rice,Wheat,6.797879577153771,1.4822177322996204,36462.62103466358,17542.50115515066,25.23010982659713,4561.243181452449
Sugarcane,Wheat,39.25788850947228,1.85319364906389,85326.3241519302,16820.291027718362,53.35544221646475,3360.192763764919
Eliachi,Tomato,18.8255165283538,2.6379031397680768,59651.75794376117,55975.42002807533,54.9068758934277,4992.519199220871
Wheat,Sugarcane,37.066646709656695,2.220985454266076,54086.605589512284,73618.64313566414,52.48806817923357,2934.8905612473645
Wheat,None,26.13596325380275,1.3851687545000728,98835.7423811387,15724.002862465351,35.91366121611,4533.99599552299
Wheat,None,37.194440624529435,2.9530679651826794,35515.71160358292,10527.846338286274,32.80282560046698,1451.7630596119257
Potato,None,45.45718851117602,1.3687683034259197,57522.72744056558,75097.79051163678,75.9839292098254,1595.6940023817126
Tomato,Potato,46.1304462866363,0.3373520197005996,71409.21207471922,13799.520789936458,34.81092128685201,3361.3977782966576
Potato,Wheat,27.220232220029565,2.977964241758148,21270.333963991023,23777.5189824262,64.89238340847865,1496.5390876869517
Tomato,None,26.063909873516298,0.0684621900445419,41881.57517318818,74712.06255650606,86.19757183761803,1301.202552690385
Gawar,Potato,14.018244809639025,1.6496506784632565,82151.98443975936,65218.84197201662,85.33310002604937,1784.2585288251303
Potato,Wheat,46.85419174493528,0.9272864660991278,31308.241113984703,30706.836024297038,25.043626733303654,4150.1474593486255
Potato,Potato,23.438039192781424,1.5106564530509545,54396.1328413246,76589.5789742445,68.92638786703313,4709.83202138718
Sugarcane,Eliachi,7.25197072508148,1.6761388577835648,66756.75453846739,47603.638489905316,64.20512186338476,2333.8692897621368
Rice,Wheat,22.202540816700946,0.7202876888354628,70404.61179768402,10418.619697076992,35.378605975869114,4899.023361916907
Potato,Gawar,7.225609261662194,1.6705762672117856,75547.93978430433,57730.015795086096,45.23085828937358,4238.201865319534
Sugarcane,Eliachi,25.62405252859668,2.2681833360166124,87937.95853386499,45295.80183674764,35.660172216634166,1904.4308665182393
Cotton,None,28.502500227954396,0.799529511731995,45357.349873027386,47944.10378893666,58.33586440758575,3344.4599959479424
Rice,Sugarcane,17.55003231318568,1.1502783999417212,73596.87333674706,79557.81832440988,82.32646581581601,4927.173658405381
Gawar,Potato,4.510880097342749,0.8047280794921737,75895.71829932265,16438.571247465617,88.97530027458434,4395.143251296125
Potato,Potato,47.23167324602871,2.461679192964607,37024.671711429124,54259.69252159192,75.05412338779328,2453.436331158588
Eliachi,Potato,38.894302560688054,2.17494677762879,97134.2155190477,39405.58229222688,53.510532505654574,2225.291740648756
Wheat,Potato,42.105172944750926,2.613589311655222,87869.72561698558,25391.984366599674,96.22857552282227,4277.016592996155
Cotton,Sugarcane,18.97655132002524,0.5101496787049778,36087.51958296077,57015.85937472221,60.749111033063706,3196.660786926283
Cotton,Cotton,38.28072047095308,0.22073891447925464,70756.18090182888,55115.96054374999,53.069201985296395,1653.7700613232564
Gawar,Potato,24.78327186329052,0.35815051157602007,74602.05710133645,69237.13310926476,87.10962606970988,2311.3302335352455
Sugarcane,Cotton,10.85309093189625,0.48305499847270916,48833.52726478414,70915.19263898779,26.61609958638459,3647.2519094950103
Cotton,Sugarcane,7.096745468453451,1.5992479820244072,87736.89573468697,47136.458978692855,24.209051074204496,1612.6355365572147
Rice,Sugarcane,17.907492596780788,2.9127362110882946,72120.64181581358,29417.94245507881,80.42882242818897,3794.864829627002
Potato,Eliachi,7.740053462281844,1.071706249850346,69233.92166374464,44718.53378286088,88.35137473348563,3839.715045870359
Potato,Wheat,49.91517983399936,2.8755248080806153,29875.63350562464,31944.134502714714,16.54973034895836,2082.985419845356
Eliachi,Gawar,3.410260521369081,0.11460238496753916,46705.80802146242,25801.706302220857,78.76774914372086,2592.122287327137
Gawar,Tomato,22.61603636908475,2.780616608443975,49053.024021911486,46368.153333287504,48.20155483730834,4741.802658285065
Wheat,Gawar,23.152582597128823,0.5434578219149135,76029.49869211185,54345.0630622302,73.33541407906833,3996.703151259854
Sugarcane,Tomato,15.7309645005021,2.7374249571580465,65655.50907317971,49292.84651827956,22.14724024583134,4151.242622264889
Wheat,Sugarcane,28.996226719640323,0.1686822903463835,17727.453156364034,76581.46410224897,97.57114773931754,3065.0607590894647
Cotton,Gawar,8.34887418342569,2.844658342485098,37692.8156698516,27397.708891547365,89.31522646537807,1852.5597234033798
Gawar,Rice,39.41170664877445,0.6023947929565825,52574.2754015391,32925.62637910056,46.53752754411325,3365.023650467389
Eliachi,Wheat,17.289938194134276,0.9081421802194821,76305.96512712937,55073.21174176653,90.40229435200193,4088.417160600009
Wheat,Gawar,29.975786900133446,1.4728270323088744,76921.22170717067,50026.89706277052,90.54331544237056,1015.5330569519125
Rice,Wheat,36.066322567281006,1.1421626437064256,54148.89777144731,5139.753900302264,51.512772242351744,1455.1050130620388
Potato,Cotton,44.5630637668179,2.00258390778945,20523.914403460985,28421.41013950559,95.21969517425036,2897.176463032314
Cotton,Wheat,41.95358438615781,2.924423301750232,36361.30630355551,24032.13893514781,97.91714130249571,2748.7845897730617
Eliachi,Cotton,30.80714237707442,1.8192794724148222,32922.31440223623,67993.61649845119,29.549146507632656,4929.132183179943
Wheat,Potato,20.03126583881046,2.164456228309648,80292.3769277417,69968.65481636967,16.00000116810407,1368.6116023888922
Sugarcane,Cotton,25.657028833673234,0.2640157509171045,26198.76826050882,26291.98557733687,39.80348056261265,2294.745450195128
Rice,Eliachi,38.66800487556132,1.883437287210016,51842.91001556729,12655.336522065229,53.995173498324895,4260.441710184732
Rice,Potato,43.99973158541418,1.3615493311392395,70364.69231629511,20390.14602940246,18.340875884501877,3449.7103745454565
Wheat,Sugarcane,6.085314480656922,2.657347073758885,96830.75376550332,18242.629918929422,22.65936017328618,3246.457764932549
Potato,None,19.85795686215962,1.164633298929306,99931.6522201996,22807.651946381724,97.4529209780529,3964.804154335306
Wheat,Cotton,39.02971332226153,2.038362432149757,95762.99291998951,22598.367672306147,76.35705366937309,1159.9320422229425
Cotton,Cotton,22.150936367104087,0.6844611847772373,74641.81107281815,40987.898667573005,88.74442623340228,4789.966793468893
Wheat,Wheat,17.27916043924791,0.7781176005725879,77179.67497198825,28973.10355531734,97.40391209512413,1765.055797506942
Rice,Sugarcane,21.154812144340212,1.128367292766821,78328.90878481156,46986.63131415829,44.0329923370823,1327.350107210637
Eliachi,Gawar,30.53939259253119,0.9121906125195082,87634.43888916611,30810.096825563112,71.90775474201124,2355.8143102896756
Wheat,Rice,49.99045206255627,0.7616365181702245,95660.69165669872,66100.76974739529,26.56197949871236,3809.424930534661
Potato,Tomato,25.156629026122058,0.1490061177024279,50113.553006829476,76309.43583378033,59.650048069478956,1925.9330066335872
Gawar,Cotton,11.216229272758767,2.510238995257377,47485.97902379143,35293.88400162685,28.889063018217108,1199.4449485198747
Eliachi,Gawar,8.979482188675643,0.19290459267385296,51441.801614076765,8710.140108991616,24.438786660924563,1229.6513860036343
Sugarcane,Rice,3.0751376263443,2.662096546808903,69383.54543109347,22968.368552587955,18.859926855246275,2026.3080804045298
